Time	Current
s	A
	5 V
11.8999999699554	0.145965576171875
11.9024999699491	0.145843505859375
11.9049999699428	0.14581298828125
11.9074999699365	0.145965576171875
11.9099999699301	0.146240234375
11.9124999699238	0.146575927734375
11.9149999699175	0.146820068359375
11.9174999699112	0.147003173828125
11.9199999699049	0.1470947265625
11.9224999698986	0.1470947265625
11.9249999698923	0.147064208984375
11.927499969886	0.14703369140625
11.9299999698796	0.147003173828125
11.9324999698733	0.147003173828125
11.934999969867	0.146942138671875
11.9374999698607	0.14691162109375
11.9399999698544	0.14691162109375
11.9424999698481	0.146881103515625
11.9449999698418	0.1468505859375
11.9474999698355	0.146820068359375
11.9499999698292	0.146820068359375
11.9524999698228	0.14678955078125
11.9549999698165	0.14678955078125
11.9574999698102	0.18170166015625
11.9599999698039	0.176849365234375
11.9624999697976	0.173675537109375
11.9649999697913	0.17169189453125
11.967499969785	0.171234130859375
11.9699999697787	0.169586181640625
11.9724999697723	0.16888427734375
11.974999969766	0.16754150390625
11.9774999697597	0.166595458984375
11.9799999697534	0.1650390625
11.9824999697471	0.16351318359375
11.9849999697408	0.16259765625
11.9874999697345	0.162109375
11.9899999697282	0.161468505859375
11.9924999697218	0.1614990234375
11.9949999697155	0.162017822265625
11.9974999697092	0.16107177734375
11.9999999697029	0.16143798828125
12.0024999696966	0.1614990234375
12.0049999696903	0.155181884765625
12.007499969684	0.149200439453125
12.0099999696777	0.14892578125
12.0124999696714	0.148468017578125
12.014999969665	0.147979736328125
12.0174999696587	0.147430419921875
12.0199999696524	0.146881103515625
12.0224999696461	0.14654541015625
12.0249999696398	0.146453857421875
12.0274999696335	0.146575927734375
12.0299999696272	0.146697998046875
12.0324999696209	0.146728515625
12.0349999696145	0.14666748046875
12.0374999696082	0.146575927734375
12.0399999696019	0.14642333984375
12.0424999695956	0.146209716796875
12.0449999695893	0.14605712890625
12.047499969583	0.145965576171875
12.0499999695767	0.14605712890625
12.0524999695704	0.14630126953125
12.0549999695641	0.146575927734375
12.0574999695577	0.146820068359375
12.0599999695514	0.147003173828125
12.0624999695451	0.147125244140625
12.0649999695388	0.14715576171875
12.0674999695325	0.14715576171875
12.0699999695262	0.147186279296875
12.0724999695199	0.147186279296875
12.0749999695136	0.147186279296875
12.0774999695072	0.147186279296875
12.0799999695009	0.147186279296875
12.0824999694946	0.147186279296875
12.0849999694883	0.14715576171875
12.087499969482	0.14715576171875
12.0899999694757	0.147125244140625
12.0924999694694	0.1470947265625
12.0949999694631	0.1470947265625
12.0974999694567	0.1746826171875
12.0999999694504	0.17730712890625
12.1024999694441	0.170379638671875
12.1049999694378	0.1689453125
12.1074999694315	0.169677734375
12.1099999694252	0.169830322265625
12.1124999694189	0.168060302734375
12.1149999694126	0.167022705078125
12.1174999694063	0.165802001953125
12.1199999693999	0.1649169921875
12.1224999693936	0.164398193359375
12.1249999693873	0.16455078125
12.127499969381	0.163818359375
12.1299999693747	0.163238525390625
12.1324999693684	0.162445068359375
12.1349999693621	0.161468505859375
12.1374999693558	0.16021728515625
12.1399999693494	0.16033935546875
12.1424999693431	0.153564453125
12.1449999693368	0.14892578125
12.1474999693305	0.14874267578125
12.1499999693242	0.148284912109375
12.1524999693179	0.147705078125
12.1549999693116	0.147125244140625
12.1574999693053	0.146636962890625
12.159999969299	0.1463623046875
12.1624999692926	0.146331787109375
12.1649999692863	0.146484375
12.16749996928	0.1466064453125
12.1699999692737	0.146636962890625
12.1724999692674	0.146575927734375
12.1749999692611	0.146392822265625
12.1774999692548	0.14617919921875
12.1799999692485	0.145965576171875
12.1824999692421	0.145782470703125
12.1849999692358	0.145721435546875
12.1874999692295	0.145843505859375
12.1899999692232	0.14605712890625
12.1924999692169	0.1463623046875
12.1949999692106	0.146636962890625
12.1974999692043	0.146820068359375
12.199999969198	0.146942138671875
12.2024999691916	0.146942138671875
12.2049999691853	0.14691162109375
12.207499969179	0.146881103515625
12.2099999691727	0.1468505859375
12.2124999691664	0.146820068359375
12.2149999691601	0.146759033203125
12.2174999691538	0.146728515625
12.2199999691475	0.146728515625
12.2224999691412	0.146697998046875
12.2249999691348	0.14666748046875
12.2274999691285	0.146636962890625
12.2299999691222	0.146636962890625
12.2324999691159	0.1466064453125
12.2349999691096	0.1466064453125
12.2374999691033	0.146575927734375
12.239999969097	0.1728515625
12.2424999690907	0.1763916015625
12.2449999690843	0.17474365234375
12.247499969078	0.173980712890625
12.2499999690717	0.1710205078125
12.2524999690654	0.16937255859375
12.2549999690591	0.16827392578125
12.2574999690528	0.166107177734375
12.2599999690465	0.166015625
12.2624999690402	0.16729736328125
12.2649999690339	0.16473388671875
12.2674999690275	0.164642333984375
12.2699999690212	0.164642333984375
12.2724999690149	0.1636962890625
12.2749999690086	0.1627197265625
12.2774999690023	0.162841796875
12.279999968996	0.16259765625
12.2824999689897	0.161956787109375
12.2849999689834	0.16107177734375
12.287499968977	0.160888671875
12.2899999689707	0.162261962890625
12.2924999689644	0.15936279296875
12.2949999689581	0.14947509765625
12.2974999689518	0.149169921875
12.2999999689455	0.14886474609375
12.3024999689392	0.14837646484375
12.3049999689329	0.147857666015625
12.3074999689265	0.14727783203125
12.3099999689202	0.14678955078125
12.3124999689139	0.14654541015625
12.3149999689076	0.146636962890625
12.3174999689013	0.146820068359375
12.319999968895	0.1468505859375
12.3224999688887	0.14678955078125
12.3249999688824	0.146697998046875
12.3274999688761	0.14654541015625
12.3299999688697	0.14630126953125
12.3324999688634	0.146087646484375
12.3349999688571	0.14593505859375
12.3374999688508	0.145965576171875
12.3399999688445	0.146148681640625
12.3424999688382	0.146392822265625
12.3449999688319	0.146697998046875
12.3474999688256	0.146942138671875
12.3499999688192	0.1470947265625
