Time	Current
s	A
	3 V
21.9999999444553	0.02232666015625
22.002499944449	0.0222930908203125
22.0049999444427	0.0222625732421875
22.0074999444364	0.0222381591796875
22.0099999444301	0.022210693359375
22.0124999444238	0.0221710205078125
22.0149999444175	0.0221466064453125
22.0174999444112	0.0221343994140625
22.0199999444048	0.0221221923828125
22.0224999443985	0.0221160888671875
22.0249999443922	0.0221099853515625
22.0274999443859	0.02210693359375
22.0299999443796	0.022100830078125
22.0324999443733	0.0220977783203125
22.034999944367	0.0220947265625
22.0374999443607	0.0220916748046875
22.0399999443543	0.0220916748046875
22.042499944348	0.0220855712890625
22.0449999443417	0.02208251953125
22.0474999443354	0.022076416015625
22.0499999443291	0.022076416015625
22.0524999443228	0.0220733642578125
22.0549999443165	0.0220672607421875
22.0574999443102	0.022064208984375
22.0599999443039	0.022064208984375
22.0624999442975	0.0220611572265625
22.0649999442912	0.0220611572265625
22.0674999442849	0.02205810546875
22.0699999442786	0.0220550537109375
22.0724999442723	0.0220489501953125
22.074999944266	0.022052001953125
22.0774999442597	0.0220550537109375
22.0799999442534	0.0220367431640625
22.082499944247	0.02203369140625
22.0849999442407	0.022027587890625
22.0874999442344	0.0220245361328125
22.0899999442281	0.022021484375
22.0924999442218	0.022015380859375
22.0949999442155	0.0220062255859375
22.0974999442092	0.02200927734375
22.0999999442029	0.0220123291015625
22.1024999441966	0.0220062255859375
22.1049999441902	0.021990966796875
22.1074999441839	0.0219879150390625
22.1099999441776	0.0220001220703125
22.1124999441713	0.0219970703125
22.114999944165	0.022003173828125
22.1174999441587	0.0220062255859375
22.1199999441524	0.0220123291015625
22.1224999441461	0.02203369140625
22.1249999441397	0.0220367431640625
22.1274999441334	0.0220367431640625
22.1299999441271	0.0220428466796875
22.1324999441208	0.0220458984375
22.1349999441145	0.0220611572265625
22.1374999441082	0.022064208984375
22.1399999441019	0.0220672607421875
22.1424999440956	0.022064208984375
22.1449999440892	0.0220703125
22.1474999440829	0.022064208984375
22.1499999440766	0.0220550537109375
22.1524999440703	0.0220458984375
22.154999944064	0.0220367431640625
22.1574999440577	0.02203369140625
22.1599999440514	0.0220489501953125
22.1624999440451	0.0220977783203125
22.1649999440388	0.022125244140625
22.1674999440324	0.0221435546875
22.1699999440261	0.022149658203125
22.1724999440198	0.02215576171875
22.1749999440135	0.022174072265625
22.1774999440072	0.0221893310546875
22.1799999440009	0.0221954345703125
22.1824999439946	0.0221954345703125
22.1849999439883	0.0221923828125
22.1874999439819	0.022186279296875
22.1899999439756	0.0221771240234375
22.1924999439693	0.0221649169921875
22.194999943963	0.02215576171875
22.1974999439567	0.0221405029296875
22.1999999439504	0.02213134765625
22.2024999439441	0.022119140625
22.2049999439378	0.0221099853515625
22.2074999439315	0.0220977783203125
